filename,ra,dec,lag_ms,lag_error,is_significant,lag_type
glg_tte_n9_bn181020424_v00.fit,226.0546875,38.68218745348943,-1971.8469212287362,1.0,True,negative
glg_tte_n9_bn181020792_v00.fit,16.68103448275862,-46.571847413449596,1298.9690413648748,1.0,True,positive
glg_tte_n9_bn181022846_v00.fit,226.89473684210526,-54.72462840974654,7532.723712192098,1.0,True,positive
glg_tte_n9_bn181026540_v00.fit,354.77678571428567,-48.1412077943603,-43450.71917460448,1.0,True,negative
glg_tte_n9_bn181027076_v00.fit,225.3515625,28.630989836924346,720.8415041488064,1.0,True,positive
glg_tte_n9_bn181028590_v00.fit,84.7265625,-18.20995686428302,-4529.381280538322,1.0,True,negative
glg_tte_n9_bn181029892_v00.fit,274.5703125,-24.62431835216409,2971.2683732153346,1.0,True,positive
glg_tte_n9_bn181103046_v00.fit,292.5,-76.07742270175358,-30889.721645879574,1.0,True,negative
glg_tte_n9_bn181111654_v00.fit,90.3515625,10.806922874860335,-46389.077928591934,1.0,True,negative
glg_tte_n9_bn181116484_v00.fit,6.6796875,-24.62431835216409,-83501.40663950132,1.0,True,negative
glg_tte_n9_bn181117663_v00.fit,352.96874999999994,24.296477994805652,-4800.508615626025,1.0,True,negative
glg_tte_n9_bn181119606_v00.fit,84.7265625,37.16889965599944,-33981.8894671676,1.0,True,negative
glg_tte_n9_bn181119649_v00.fit,71.3671875,27.279612735978088,1268.1540691694033,1.0,True,positive
glg_tte_n9_bn181120265_v00.fit,36.5625,6.279288322550267,-62210.471153445375,1.0,True,negative
glg_tte_n9_bn181121307_v00.fit,129.7265625,31.388166464348547,2909.712483764817,1.0,True,positive
glg_tte_n9_bn181121401_v00.fit,252.07031249999994,35.68533471265204,20268.817274790075,1.0,True,positive
glg_tte_n9_bn181122381_v00.fit,92.8125,33.8687046016565,-74200.21130503058,1.0,True,negative
glg_tte_n9_bn181125092_v00.fit,204.2578125,-4.78019184719916,57400.637766961074,1.0,True,positive
glg_tte_n9_bn181125371_v00.fit,248.8,-7.717,-4190.802546353282,1.0,True,negative
glg_tte_n9_bn181126162_v00.fit,81.2109375,20.74237995448713,4269.9098845458,1.0,True,positive
glg_tte_n9_bn181126413_v00.fit,162.2833,-26.917,-12700.612247359826,1.0,True,negative
glg_tte_n9_bn181126729_v00.fit,53.0859375,-5.979156796301309,-26880.782053709267,1.0,True,negative
glg_tte_n9_bn181127274_v00.fit,2.1634615384615388,51.25580694880489,-870.096976233119,1.0,True,negative
glg_tte_n9_bn181128129_v00.fit,8.125,-63.44828368030105,-17769.843975153522,1.0,True,negative
glg_tte_n9_bn181128751_v00.fit,171.875,-63.44828368030105,-5188.128803726155,1.0,True,negative
glg_tte_n9_bn181203880_v00.fit,182.8125,-10.503271450113209,29249.282338590874,1.0,True,positive
glg_tte_n9_bn181206970_v00.fit,243.63281249999997,-7.180755781458284,-29479.44627181163,1.0,True,negative
glg_tte_n9_bn181208188_v00.fit,104.25,-67.93492864899142,31769.76774080643,1.0,True,positive
glg_tte_n9_bn181212693_v00.fit,297.0703125,-2.3880154632687858,4260.083973483246,1.0,True,positive
glg_tte_n9_bn181215110_v00.fit,129.375,-20.42361536381095,2918.9524520613186,1.0,True,positive
glg_tte_n9_bn181216551_v00.fit,213.34821428571425,48.141207794360284,65899.7949353933,1.0,True,positive
glg_tte_n9_bn181217665_v00.fit,330.46875,29.656013541178414,21128.664943445267,1.0,True,positive
glg_tte_n9_bn181221565_v00.fit,262.6875,60.43443884495229,-53290.51820886468,1.0,True,negative
glg_tte_n9_bn181222279_v00.fit,268.2421875,-38.68218745348945,368.4510867089152,1.0,True,positive
glg_tte_n9_bn181222841_v00.fit,311.1328125,22.024312837042153,421.2505437157779,1.0,True,positive
glg_tte_n9_bn181224987_v00.fit,214.875,-44.99388015045713,-30940.542676065696,1.0,True,negative
glg_tte_n9_bn181225489_v00.fit,163.0333,68.667,-19219.22928397723,1.0,True,negative
glg_tte_n9_bn181225786_v00.fit,320.62500000000006,75.34073424154306,-6030.068300128986,1.0,True,negative
glg_tte_n9_bn181226600_v00.fit,49.21875,16.64603991239297,44220.27217640228,1.0,True,positive
glg_tte_n9_bn181227262_v00.fit,24.945652173913043,-55.873350435251986,-2616.9883745644074,1.0,True,negative
glg_tte_n9_bn181227571_v00.fit,238.0078125,-4.78019184719916,-24288.232168677125,1.0,True,negative
glg_tte_n9_bn181228120_v00.fit,50.2734375,13.24801490567694,1590.9935819785376,1.0,True,positive
glg_tte_n9_bn181231144_v00.fit,254.17968749999997,-7.180755781458284,38159.810718235065,1.0,True,positive
glg_tte_n9_bn181231359_v00.fit,31.875000000000004,-44.99388015045713,-38530.407270353884,1.0,True,negative
glg_tte_n9_bn181231954_v00.fit,68.52272727272727,73.86549608859848,67810.65134429808,1.0,True,positive
glg_tte_n9_bn190102258_v00.fit,87.5390625,18.209956864283004,-48489.085291564836,1.0,True,negative
glg_tte_n9_bn190106866_v00.fit,346.99218749999994,7.180755781458272,10260.202384733553,1.0,True,positive
glg_tte_n9_bn190107050_v00.fit,351.5625,-26.27681155719998,17728.96167759568,1.0,True,positive
glg_tte_n9_bn190109217_v00.fit,32.69531249999999,38.68218745348943,76848.92801678478,1.0,True,positive
glg_tte_n9_bn190109497_v00.fit,78.1667,59.6,-11520.438755957357,1.0,True,negative
glg_tte_n9_bn190110726_v00.fit,275.4166666666667,-49.7023903266307,7700.891697106525,1.0,True,positive
glg_tte_n9_bn190114873_v00.fit,53.78906249999999,-28.630989836924357,-9.638018510514073,1.0,True,negative
glg_tte_n9_bn190117369_v00.fit,106.52343749999999,-20.742379954487145,41037.77346883853,1.0,True,positive
glg_tte_n9_bn190118937_v00.fit,251.71875,78.28414760510762,67828.17456005112,1.0,True,positive
glg_tte_n9_bn190119249_v00.fit,197.17105263157893,-61.943837023156725,20069.925504541996,1.0,True,positive
glg_tte_n9_bn190122305_v00.fit,257.9166666666667,49.702390326630685,-10999.791269751553,1.0,True,negative
glg_tte_n9_bn190123513_v00.fit,44.7833,36.117,-9860.222230143672,1.0,True,negative
glg_tte_n9_bn190129515_v00.fit,8.4375,-16.024100308155862,-41979.46082641259,1.0,True,negative
glg_tte_n9_bn190129539_v00.fit,125.15624999999999,35.31877290301153,381.6376250410504,1.0,True,positive
glg_tte_n9_bn190131109_v00.fit,69.9609375,23.31795706533424,1240.643737347821,1.0,True,positive
glg_tte_n9_bn190131964_v00.fit,41.1328125,35.68533471265204,5909.147384912675,1.0,True,positive
glg_tte_n9_bn190202069_v00.fit,170.15625,7.48163126424695,250.19050349937777,1.0,True,positive
glg_tte_n9_bn190202234_v00.fit,226.125,44.993880150457116,13659.590726186063,1.0,True,positive
glg_tte_n9_bn190202634_v00.fit,114.9609375,5.979156796301309,-8960.913853650065,1.0,True,negative
glg_tte_n9_bn190204627_v00.fit,95.97656249999999,-15.71386104800821,22969.135104313667,1.0,True,positive
glg_tte_n9_bn190205938_v00.fit,309.55645161290323,-43.40685848593699,-100999.7662972833,1.0,True,negative
glg_tte_n9_bn190212482_v00.fit,26.3671875,-14.477512185929934,-3408.016790149996,1.0,True,negative
glg_tte_n9_bn190215772_v00.fit,339.25781249999994,38.68218745348943,32237.240211262502,1.0,True,positive
glg_tte_n9_bn190217188_v01.fit,169.8046875,-16.957763300004153,18368.82829447536,1.0,True,positive
glg_tte_n9_bn190218330_v00.fit,293.90625,16.64603991239297,-6439.004033481562,1.0,True,negative
glg_tte_n9_bn190220844_v00.fit,265.4166666666667,-49.7023903266307,-17888.794424009906,1.0,True,negative
glg_tte_n9_bn190222312_v00.fit,216.5625,-37.54432510382695,129530.47961273043,1.0,True,positive
glg_tte_n9_bn190222537_v00.fit,145.68749999999997,60.43443884495229,24410.412197314785,1.0,True,positive
glg_tte_n9_bn190226515_v00.fit,224.99999999999997,-8.084013907099306,-22279.325572099337,1.0,True,negative
glg_tte_n9_bn190228973_v00.fit,271.40624999999994,-9.896853442815875,-44381.12184813819,1.0,True,negative
glg_tte_n9_bn190303240_v00.fit,296.71874999999994,14.169522214770062,52430.5657945838,1.0,True,positive
glg_tte_n9_bn190304371_v00.fit,354.72656249999994,31.388166464348547,-4830.207811323337,1.0,True,negative
glg_tte_n9_bn190304818_v00.fit,354.8863636363637,-73.86549608859849,10569.810471127741,1.0,True,positive
glg_tte_n9_bn190306943_v00.fit,230.97656249999997,-1.1937484371410847,-57029.6384036808,1.0,True,negative
glg_tte_n9_bn190307151_v00.fit,19.6875,-20.42361536381095,-3158.5290868887664,1.0,True,negative
glg_tte_n9_bn190308923_v00.fit,170.50781249999997,-22.024312837042167,35010.5427004674,1.0,True,positive
glg_tte_n9_bn190310398_v00.fit,350.15625,12.32998415024295,-449.33114290009956,1.0,True,negative
glg_tte_n9_bn190311600_v00.fit,173.95,65.367,15659.729032733236,1.0,True,positive
glg_tte_n9_bn190312446_v00.fit,330.46875,24.296477994805652,5489.645504566923,1.0,True,positive
glg_tte_n9_bn190315512_v00.fit,146.6015625,-10.806922874860348,-12199.887307229546,1.0,True,negative
glg_tte_n9_bn190319353_v00.fit,192.65625,-4.480798785982211,15730.030041426115,1.0,True,positive
glg_tte_n9_bn190319375_v00.fit,282.65625,-7.481631264246963,310.5027266206102,1.0,True,positive
glg_tte_n9_bn190320052_v00.fit,131.50862068965517,-46.571847413449596,44609.63543976333,1.0,True,positive
glg_tte_n9_bn190321363_v01.fit,316.40625,5.079715792733466,-5569.412149413109,1.0,True,negative
glg_tte_n9_bn190323179_v02.fit,217.96875,78.28414760510762,-9188.32626084673,1.0,True,negative
glg_tte_n9_bn190323303_v00.fit,141.6796875,4.78019184719916,589.4076237479015,1.0,True,positive
glg_tte_n9_bn190323548_v00.fit,11.5833,-7.717,-3340.051158133362,1.0,True,negative
glg_tte_n9_bn190323879_v01.fit,34.8046875,9.59406822686046,43749.73890917901,1.0,True,positive
glg_tte_n9_bn190324348_v00.fit,80.50781249999999,12.024699180565822,-209.96591820662104,1.0,True,negative
glg_tte_n9_bn190324947_v00.fit,49.7787610619469,-47.749650829136584,1353.2564482632283,1.0,True,positive
glg_tte_n9_bn190325999_v00.fit,293.90625,16.64603991239297,-36919.99787425276,1.0,True,negative
glg_tte_n9_bn190326314_v00.fit,262.265625,66.44353569089876,25989.432612915843,1.0,True,positive
glg_tte_n9_bn190326975_v00.fit,160.17857142857144,58.91977535280316,-31001.234768860413,1.0,True,negative
glg_tte_n9_bn190327111_v00.fit,84.375,-75.34073424154307,-36269.92956296466,1.0,True,negative
glg_tte_n9_bn190330694_v00.fit,84.37499999999999,21.06181760164929,-67229.89080316103,1.0,True,negative
glg_tte_n9_bn190331093_v00.fit,36.2109375,34.228866327812575,-24670.586656224976,1.0,True,negative
glg_tte_n9_bn190401139_v00.fit,275.27343749999994,31.388166464348547,-41149.98001511462,1.0,True,negative
glg_tte_n9_bn190404293_v00.fit,151.14130434782606,55.873350435251986,-25420.218251345006,1.0,True,negative
glg_tte_n9_bn190406450_v00.fit,355.78125,19.78804941066957,18689.747094258983,1.0,True,positive
glg_tte_n9_bn190406465_v00.fit,285.9868421052631,61.94383702315671,69649.40098701198,1.0,True,positive
glg_tte_n9_bn190406745_v00.fit,292.5,26.27681155719998,40599.77397359121,1.0,True,positive
glg_tte_n9_bn190407575_v00.fit,91.87500000000001,-63.44828368030105,-83599.17477601708,1.0,True,negative
glg_tte_n9_bn190407672_v00.fit,181.40625,39.065494664452594,31699.922397524482,1.0,True,positive
glg_tte_n9_bn190407788_v00.fit,201.09375,-7.481631264246963,9220.13085581466,1.0,True,positive
glg_tte_n9_bn190409901_v00.fit,228.86718749999997,-32.79716829582364,9860.459978891591,1.0,True,positive
glg_tte_n9_bn190411407_v00.fit,284.4140625,-37.168899655999454,33050.003286331375,1.0,True,positive
glg_tte_n9_bn190411579_v00.fit,43.794642857142854,48.141207794360284,-49.495887804997956,1.0,True,negative
glg_tte_n9_bn190415173_v00.fit,28.4765625,18.209956864283004,-6291.400663479092,1.0,True,negative
glg_tte_n9_bn190419414_v00.fit,106.875,-39.8384399769991,-3540.4181878386416,1.0,True,negative
glg_tte_n9_bn190420981_v00.fit,318.515625,-66.44353569089876,-11808.964982405256,1.0,True,negative
glg_tte_n9_bn190422284_v00.fit,304.68749999999994,-72.38756092964962,-6799.625394884714,1.0,True,negative
glg_tte_n9_bn190422670_v00.fit,190.84821428571428,-48.1412077943603,-69109.49113649034,1.0,True,negative
glg_tte_n9_bn190425089_v00.fit,316.40625,-16.64603991239297,16111.774297859522,1.0,True,positive
glg_tte_n9_bn190427190_v00.fit,272.5167,46.833,-12039.044942907429,1.0,True,negative
glg_tte_n9_bn190428783_v00.fit,28.4765625,15.71386104800821,66110.20266647293,1.0,True,positive
glg_tte_n9_bn190429743_v00.fit,201.09375,-7.481631264246963,-25191.142902833537,1.0,True,negative
glg_tte_n9_bn190501794_v00.fit,151.875,-18.52439107386579,-19620.823785574095,1.0,True,negative
glg_tte_n9_bn190502168_v00.fit,93.16406249999999,3.583321698471966,-49880.360083659165,1.0,True,negative
glg_tte_n9_bn190504415_v00.fit,68.5546875,38.68218745348943,78649.81095715374,1.0,True,positive
glg_tte_n9_bn190504678_v00.fit,135.0,31.738394244764443,688.9124104149917,1.0,True,positive
glg_tte_n9_bn190505051_v00.fit,339.9609375,40.228184728061095,130449.94214637876,1.0,True,positive
glg_tte_n9_bn190507270_v00.fit,155.7421875,-12.024699180565822,-9620.373669082688,1.0,True,negative
glg_tte_n9_bn190507712_v00.fit,99.75,-67.93492864899142,-11289.443604362952,1.0,True,negative
glg_tte_n9_bn190507970_v00.fit,289.3359375,-23.31795706533424,52800.89146659349,1.0,True,positive
glg_tte_n9_bn190508808_v00.fit,178.59374999999997,22.34658789836113,-49390.489709174646,1.0,True,negative
glg_tte_n9_bn190508987_v00.fit,102.65624999999999,27.615881983844705,38479.751329346305,1.0,True,positive
glg_tte_n9_bn190510120_v00.fit,125.72164948453607,-53.95678248481785,-12201.521046059386,1.0,True,negative
glg_tte_n9_bn190510430_v00.fit,128.3203125,35.68533471265204,989.7652341626103,1.0,True,positive
glg_tte_n9_bn190511302_v00.fit,122.6953125,-24.62431835216409,-178.72120584508014,1.0,True,negative
glg_tte_n9_bn190512611_v00.fit,81.56249999999999,-10.503271450113209,-47308.97863941352,1.0,True,negative
glg_tte_n9_bn190515190_v00.fit,138.8671875,38.68218745348943,26611.42444491358,1.0,True,positive
glg_tte_n9_bn190517813_v00.fit,271.0546875,24.624318352164074,18048.864623662128,1.0,True,positive
glg_tte_n9_bn190519309_v00.fit,114.25781249999999,-35.68533471265204,448.1837539922949,1.0,True,positive
glg_tte_n9_bn190525032_v00.fit,339.9609375,5.979156796301309,-32849.48470741919,1.0,True,negative
glg_tte_n9_bn190530430_v00.fit,117.7734375,34.228866327812575,16.84881285831503,1.0,True,positive
glg_tte_n9_bn190531312_v00.fit,22.1484375,15.71386104800821,-56559.688247729304,1.0,True,negative
glg_tte_n9_bn190531568_v00.fit,280.35,37.633,-28400.096387559137,1.0,True,negative
glg_tte_n9_bn190531840_v00.fit,20.0390625,-40.22818472806109,-31961.74459742747,1.0,True,negative
glg_tte_n9_bn190601325_v00.fit,160.64999999999998,52.80185378173063,-13497.572907852476,1.0,True,negative
glg_tte_n9_bn190603795_v00.fit,20.0390625,40.228184728061095,-60869.75432746375,1.0,True,negative
glg_tte_n9_bn190604446_v00.fit,342.5431034482758,46.57184741344958,-17809.071920261722,1.0,True,negative
glg_tte_n9_bn190605974_v01.fit,337.49999999999994,6.279288322550267,30820.19510151283,1.0,True,positive
glg_tte_n9_bn190606080_v00.fit,82.96875,-4.480798785982211,22779.84676161461,1.0,True,positive
glg_tte_n9_bn190607071_v00.fit,271.93965517241384,-46.571847413449596,-6050.475135719858,1.0,True,negative
glg_tte_n9_bn190608009_v00.fit,224.64843749999997,-31.388166464348547,65069.66481556637,1.0,True,positive
glg_tte_n9_bn190609315_v00.fit,167.45192307692307,-51.2558069488049,-19178.3674392856,1.0,True,negative
glg_tte_n9_bn190610750_v00.fit,326.97580645161287,43.406858485936986,28860.44183786789,1.0,True,positive
glg_tte_n9_bn190610834_v00.fit,315.0,-15.404093698725482,-8431.157410895237,1.0,True,negative
glg_tte_n9_bn190611950_v00.fit,88.64999999999999,52.80185378173063,46939.90472966644,1.0,True,positive
glg_tte_n9_bn190612165_v00.fit,224.40789473684208,61.94383702315671,6720.208189288959,1.0,True,positive
glg_tte_n9_bn190613172_v00.fit,172.265625,66.44353569089876,-11960.487987768576,1.0,True,negative
glg_tte_n9_bn190613449_v00.fit,304.8046875,-9.59406822686046,-30329.138094841048,1.0,True,negative
glg_tte_n9_bn190615636_v00.fit,191.65178571428572,48.141207794360284,-45378.58487175283,1.0,True,negative
glg_tte_n9_bn190619018_v00.fit,348.3984375,13.24801490567694,-14489.238585017109,1.0,True,negative
glg_tte_n9_bn190619595_v00.fit,291.4453125,19.471220634490685,-25848.535549058717,1.0,True,negative
glg_tte_n9_bn190620507_v00.fit,163.12499999999997,31.039240010397883,12969.132635733753,1.0,True,positive
glg_tte_n9_bn190622368_v00.fit,128.8306451612903,-43.40685848593699,-49059.239994943346,1.0,True,negative
glg_tte_n9_bn190623461_v00.fit,335.0390625,-23.31795706533424,50201.43137118683,1.0,True,positive
glg_tte_n9_bn190626254_v00.fit,146.25,-39.8384399769991,44922.627828120465,1.0,True,positive
glg_tte_n9_bn190627481_v00.fit,355.78125,-19.78804941066958,71149.03578903506,1.0,True,positive
glg_tte_n9_bn190628521_v00.fit,163.75000000000003,-76.81353334098657,-29978.742211967758,1.0,True,negative
glg_tte_n9_bn190630257_v00.fit,306.56249999999994,-3.2843691083657958,199.79888730641815,1.0,True,positive
glg_tte_n9_bn190707285_v00.fit,153.6328125,-32.79716829582364,-33350.46351092331,1.0,True,negative
glg_tte_n9_bn190707308_v00.fit,185.2734375,-10.806922874860348,-106148.96208304877,1.0,True,negative
glg_tte_n9_bn190708365_v00.fit,209.53124999999997,-2.0893716714986184,32930.50263177597,1.0,True,positive
glg_tte_n9_bn190712018_v00.fit,339.25781249999994,-38.68218745348945,13980.370648035374,1.0,True,positive
glg_tte_n9_bn190712095_v00.fit,288.0978260869565,55.873350435251986,33970.84797164788,1.0,True,positive
glg_tte_n9_bn190714573_v00.fit,71.71874999999999,-6.880079227870648,22241.07047721986,1.0,True,positive
glg_tte_n9_bn190716019_v00.fit,83.2833,17.833,87720.04265382506,1.0,True,positive
glg_tte_n9_bn190716917_v00.fit,344.53125,-2.0893716714986184,15639.916069192916,1.0,True,positive
glg_tte_n9_bn190719113_v00.fit,123.3984375,-31.388166464348547,-66859.34327491971,1.0,True,negative
glg_tte_n9_bn190719499_v00.fit,97.03124999999999,6.8800792278706355,-29471.562105819678,1.0,True,negative
glg_tte_n9_bn190719624_v00.fit,244.68749999999997,5.679189845582371,48929.52466207814,1.0,True,positive
glg_tte_n9_bn190720613_v00.fit,203.55468749999997,41.81031489577859,-88.51910905637966,1.0,True,negative
glg_tte_n9_bn190720964_v00.fit,139.40217391304347,-55.873350435251986,-150.0450620610461,1.0,True,negative
glg_tte_n9_bn190723309_v00.fit,288.63281249999994,24.624318352164074,47289.29248432896,1.0,True,positive
glg_tte_n9_bn190724031_v00.fit,169.8046875,14.477512185929921,-11618.672640619365,1.0,True,negative
glg_tte_n9_bn190726642_v00.fit,309.7265625,34.228866327812575,1010.3396903902446,1.0,True,positive
glg_tte_n9_bn190726843_v00.fit,342.65625,-54.34091230386124,-31680.594411887167,1.0,True,negative
glg_tte_n9_bn190727668_v00.fit,224.99999999999997,18.524391073865775,-76660.91514622622,1.0,True,negative
glg_tte_n9_bn190727846_v00.fit,130.78124999999997,-14.78593022605343,829.5203960197098,1.0,True,positive
glg_tte_n9_bn190728271_v00.fit,356.83593749999994,5.979156796301309,40809.90526887554,1.0,True,positive
glg_tte_n9_bn190731943_v00.fit,345.375,-75.34073424154307,497.0835112894318,1.0,True,positive
glg_tte_n9_bn190804058_v00.fit,108.75,-58.91977535280316,-6790.679037006505,1.0,True,negative
glg_tte_n9_bn190804792_v00.fit,99.4921875,41.81031489577859,-14639.246949344262,1.0,True,negative
glg_tte_n9_bn190805106_v00.fit,164.53125,-22.346587898361143,112051.1712749715,1.0,True,positive
glg_tte_n9_bn190805199_v00.fit,209.8828125,19.471220634490685,3599.5875996400046,1.0,True,positive
glg_tte_n9_bn190806535_v00.fit,309.7265625,3.583321698471966,8878.64121246763,1.0,True,positive
glg_tte_n9_bn190806675_v00.fit,121.82926829268293,-74.97216337375242,86440.48058309876,1.0,True,positive
glg_tte_n9_bn190808498_v00.fit,282.3046875,-32.79716829582364,5740.107578804397,1.0,True,positive
glg_tte_n9_bn190808752_v00.fit,168.74999999999997,39.838439976999084,16682.498093802882,1.0,True,positive
glg_tte_n9_bn190810675_v00.fit,192.3046875,-35.68533471265204,-2949.103467109256,1.0,True,negative
glg_tte_n9_bn190813520_v00.fit,103.0078125,-22.024312837042167,-21778.793808324557,1.0,True,negative
